"Entity","Month","Total_lockdown_length","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","Region","Sub.region","Indicator","n_missing","Violence_Value","Population","Violence_per_million_people"
"poland","2020-08",0,0,8.440645688,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,28,37839255,0.739972285395154
"poland","2020-08",0,0,8.440645688,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,136,37839255,3.59415110049075
"poland","2020-08",0,0,8.440645688,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,690,37839255,18.2350313186663
"poland","2020-08",0,0,8.440645688,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,277,37839255,7.32044010908777
"serbia","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,502,8731081,57.4957442268603
"serbia","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,432,8731081,49.4784093745093
"serbia","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,520,8731081,59.5573446174649
"serbia","2020-01",0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,486,8731081,55.663210546323
"serbia","2020-02",0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,386,8731081,44.2098750429643
"serbia","2020-03",17,48,2.35599974,1,38,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,399,8731081,45.6988086584009
"serbia","2020-04",30,90,23.11824732,30,80,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,350,8731081,40.0866742617552
"serbia","2020-05",31,43,10.16024872,31,62,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,459,8731081,52.5708099604161
"serbia","2020-06",30,30,4.71199936,30,10,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,440,8731081,50.394676214778
"serbia","2020-07",31,31,42.84974636,33,62,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,450,8731081,51.5400097651139
"serbia","2020-08",31,31,21.4984977,62,62,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,451,8731081,51.6545431201474
"spain","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7925,46757980,169.489785486884
"spain","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,8,46757980,0.171093789765939
"spain","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,123,46757980,2.63056701765132
"spain","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1289,46757980,27.567486876037
"spain","2019-10",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6505,46757980,139.12063780343
"spain","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7479,46757980,159.951306707433
"spain","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,9,46757980,0.192480513486682
"spain","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,122,46757980,2.60918029393058
"spain","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1219,46757980,26.070416215585
"spain","2019-11",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6129,46757980,131.07922968443
"spain","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7732,46757980,165.36214780878
"spain","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,22,46757980,0.470507921856333
"spain","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,124,46757980,2.65195374137206
"spain","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1311,46757980,28.0379947978933
"spain","2019-12",NA,NA,NA,NA,NA,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6275,46757980,134.201691347659
"spain","2020-01",0,0,0,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7422,46757980,158.73226345535
"spain","2020-01",0,0,0,0,0,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,19,46757980,0.406347750694106
"spain","2020-01",0,0,0,0,0,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,141,46757980,3.01552804462468
"spain","2020-01",0,0,0,0,0,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1254,46757980,26.818951545811
"spain","2020-01",0,0,0,0,0,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6008,46757980,128.491436114221
"spain","2020-02",0,0,0.020908106,0,0,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7622,46757980,163.009608199499
"spain","2020-02",0,0,0.020908106,0,0,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,11,46757980,0.235253960928167
"spain","2020-02",0,0,0.020908106,0,0,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,114,46757980,2.43808650416464
"spain","2020-02",0,0,0.020908106,0,0,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1299,46757980,27.7813541132444
"spain","2020-02",0,0,0.020908106,0,0,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6198,46757980,132.554913621162
"spain","2020-03",18,36,179.3079146,28,43,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,6341,46757980,135.613215113228
"spain","2020-03",18,36,179.3079146,28,43,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,13,46757980,0.278027408369652
"spain","2020-03",18,36,179.3079146,28,43,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,97,46757980,2.07451220091202
"spain","2020-03",18,36,179.3079146,28,43,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1075,46757980,22.9907279997981
"spain","2020-03",18,36,179.3079146,28,43,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,5156,46757980,110.269947504148
"spain","2020-04",30,60,346.42641,60,90,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,5870,46757980,125.540068240758
"spain","2020-04",30,60,346.42641,60,90,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,8,46757980,0.171093789765939
"spain","2020-04",30,60,346.42641,60,90,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,93,46757980,1.98896530602905
"spain","2020-04",30,60,346.42641,60,90,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1075,46757980,22.9907279997981
"spain","2020-04",30,60,346.42641,60,90,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,4694,46757980,100.389281145165
"spain","2020-05",31,57,84.092404,55,83,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7994,46757980,170.965469423615
"spain","2020-05",31,57,84.092404,55,83,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,19,46757980,0.406347750694106
"spain","2020-05",31,57,84.092404,55,83,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,118,46757980,2.52363339904761
"spain","2020-05",31,57,84.092404,55,83,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1507,46757980,32.2297926471588
"spain","2020-05",31,57,84.092404,55,83,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,6350,46757980,135.805695626714
"spain","2020-06",20,20,11.9176211,60,37,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,9122,46757980,195.089693780612
"spain","2020-06",20,20,11.9176211,60,37,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,19,46757980,0.406347750694106
"spain","2020-06",20,20,11.9176211,60,37,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,193,46757980,4.12763767810329
"spain","2020-06",20,20,11.9176211,60,37,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1624,46757980,34.7320393224857
"spain","2020-06",20,20,11.9176211,60,37,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,7286,46757980,155.823669029329
"spain","2020-07",28,45,3.11530792,62,48,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,9377,46757980,200.543308329402
"spain","2020-07",28,45,3.11530792,62,48,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,22,46757980,0.470507921856333
"spain","2020-07",28,45,3.11530792,62,48,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,182,46757980,3.89238371717512
"spain","2020-07",28,45,3.11530792,62,48,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1590,46757980,34.0048907159805
"spain","2020-07",28,45,3.11530792,62,48,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,7583,46757980,162.17552597439
"spain","2020-08",31,40,23.8979657,62,62,"Europe","Southern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,9056,46757980,193.678170015043
"spain","2020-08",31,40,23.8979657,62,62,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,13,46757980,0.278027408369652
"spain","2020-08",31,40,23.8979657,62,62,"Europe","Southern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,157,46757980,3.35771562415656
"spain","2020-08",31,40,23.8979657,62,62,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1586,46757980,33.9193438210975
"spain","2020-08",31,40,23.8979657,62,62,"Europe","Southern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,7300,46757980,156.12308316142
"sweden","2019-10",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1717,10110233,169.827935716219
"sweden","2019-10",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,10,10110233,0.989096888271517
"sweden","2019-10",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,187,10110233,18.4961118106774
"sweden","2019-10",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,356,10110233,35.211849222466
"sweden","2019-10",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1164,10110233,115.130877794805
"sweden","2019-11",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1644,10110233,162.607528431837
"sweden","2019-11",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,6,10110233,0.59345813296291
"sweden","2019-11",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,185,10110233,18.2982924330231
"sweden","2019-11",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,356,10110233,35.211849222466
"sweden","2019-11",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1097,10110233,108.503928643385
"sweden","2019-12",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1898,10110233,187.730589393934
"sweden","2019-12",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,14,10110233,1.38473564358012
"sweden","2019-12",NA,NA,NA,NA,NA,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,197,10110233,19.4852086989489
"sweden","2019-12",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,391,10110233,38.6736883314163
"sweden","2019-12",NA,NA,NA,NA,NA,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1296,10110233,128.186956719989
"sweden","2020-01",0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1855,10110233,183.477472774366
"sweden","2020-01",0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,6,10110233,0.59345813296291
"sweden","2020-01",0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,172,10110233,17.0124664782701
"sweden","2020-01",0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,349,10110233,34.5194814006759
"sweden","2020-01",0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1328,10110233,131.352066762457
"sweden","2020-02",0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1836,10110233,181.59818868665
"sweden","2020-02",0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,4,10110233,0.395638755308607
"sweden","2020-02",0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,163,10110233,16.1222792788257
"sweden","2020-02",0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,360,10110233,35.6074879777746
"sweden","2020-02",0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1309,10110233,129.472782674742
"sweden","2020-03",7,7,27.08040211,42,16,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1915,10110233,189.412054103995
"sweden","2020-03",7,7,27.08040211,42,16,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,5,10110233,0.494548444135758
"sweden","2020-03",7,7,27.08040211,42,16,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,158,10110233,15.62773083469
"sweden","2020-03",7,7,27.08040211,42,16,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,419,10110233,41.4431596185765
"sweden","2020-03",7,7,27.08040211,42,16,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1333,10110233,131.846615206593
"sweden","2020-04",30,30,239.6234136,60,30,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1864,10110233,184.367659973811
"sweden","2020-04",30,30,239.6234136,60,30,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,8,10110233,0.791277510617213
"sweden","2020-04",30,30,239.6234136,60,30,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,118,10110233,11.6713432816039
"sweden","2020-04",30,30,239.6234136,60,30,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,404,10110233,39.9595142861693
"sweden","2020-04",30,30,239.6234136,60,30,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1334,10110233,131.94552489542
"sweden","2020-05",31,31,169.5385714,62,31,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,2061,10110233,203.85286867276
"sweden","2020-05",31,31,169.5385714,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,8,10110233,0.791277510617213
"sweden","2020-05",31,31,169.5385714,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,171,10110233,16.9135567894429
"sweden","2020-05",31,31,169.5385714,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,442,10110233,43.718082461601
"sweden","2020-05",31,31,169.5385714,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1440,10110233,142.429951911098
"sweden","2020-06",30,30,83.9111042,60,30,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,2161,10110233,213.743837555475
"sweden","2020-06",30,30,83.9111042,60,30,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,7,10110233,0.692367821790062
"sweden","2020-06",30,30,83.9111042,60,30,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,156,10110233,15.4299114570357
"sweden","2020-06",30,30,83.9111042,60,30,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,476,10110233,47.0810118817242
"sweden","2020-06",30,30,83.9111042,60,30,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1522,10110233,150.540546394925
"sweden","2020-07",31,31,25.17333105,62,31,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,1967,10110233,194.555357923007
"sweden","2020-07",31,31,25.17333105,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,11,10110233,1.08800657709867
"sweden","2020-07",31,31,25.17333105,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,163,10110233,16.1222792788257
"sweden","2020-07",31,31,25.17333105,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,358,10110233,35.4096686001203
"sweden","2020-07",31,31,25.17333105,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,1435,10110233,141.935403466963
"sweden","2020-08",31,31,6.67474696,62,31,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1,NA,10110233,NA
"sweden","2020-08",31,31,6.67474696,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",1,NA,10110233,NA
"sweden","2020-08",31,31,6.67474696,62,31,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,NA,10110233,NA
"sweden","2020-08",31,31,6.67474696,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",1,NA,10110233,NA
"sweden","2020-08",31,31,6.67474696,62,31,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1,NA,10110233,NA
"uruguay","2019-10",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,251,3475842,72.2127185297836
"uruguay","2019-10",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,251,3475842,72.2127185297836
"uruguay","2019-11",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,269,3475842,77.3913198586127
"uruguay","2019-11",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,266,3475842,76.5282196371411
"uruguay","2019-12",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,304,3475842,87.460822442447
"uruguay","2019-12",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,316,3475842,90.9132233283331
"uruguay","2020-01",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,294,3475842,84.5838217042086
"uruguay","2020-01",0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,389,3475842,111.915328717473
"uruguay","2020-02",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,289,3475842,83.1453213350894
"uruguay","2020-02",0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,288,3475842,82.8576212612656
"uruguay","2020-03",19,19,0,14,17,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,282,3475842,81.1314208183226
"uruguay","2020-03",19,19,0,14,17,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,323,3475842,92.9271238451
"uruguay","2020-04",30,41,4.42365234,30,30,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,294,3475842,84.5838217042086
"uruguay","2020-04",30,41,4.42365234,30,30,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,283,3475842,81.4191208921464
"uruguay","2020-05",31,31,2.06437106,31,31,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,257,3475842,73.9389189727266
"uruguay","2020-05",31,31,2.06437106,31,31,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,281,3475842,80.8437207444988
"uruguay","2020-06",30,30,1.4745508,30,30,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,248,3475842,71.3496183083121
"uruguay","2020-06",30,30,1.4745508,30,30,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,255,3475842,73.3635188250789
"uruguay","2020-07",9,9,2.35928128,32,31,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,202,3475842,58.1154149124155
"uruguay","2020-07",9,9,2.35928128,32,31,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,255,3475842,73.3635188250789
"uruguay","2020-08",1,1,2.65419142,62,31,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,242,3475842,69.623417865369
"uruguay","2020-08",1,1,2.65419142,62,31,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",0,268,3475842,77.1036197847888
