"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2020M01",300.795,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2020M01",162.529,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M01",108.53,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M01",101.199,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M01",84.933,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M01",10.886,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M12",661.144,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M12",651.722,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M12",262.028,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M12",399.116,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M12",661.144,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M12",262.028,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M12",315.315,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M12",74.379,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M12",9.422,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M12",661.144,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M12",262.028,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M12",129.382,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M12",94.391,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M12",91.542,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M12",74.379,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M12",9.422,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M11",654.122,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M11",642.577,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M11",232.002,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M11",422.12,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M11",654.122,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M11",232.002,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M11",334.986,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M11",75.589,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M11",11.546,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M11",654.122,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M11",232.002,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M11",129.683,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M11",103.01,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M11",102.293,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M11",75.589,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M11",11.546,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M10",686.344,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M10",670.959,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M10",253.751,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M10",432.593,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M10",686.344,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M10",253.751,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M10",339.016,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M10",78.192,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M10",15.385,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M10",686.344,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M10",253.751,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M10",133.364,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M10",104.364,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M10",101.289,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M10",78.192,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M10",15.385,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M09",690.289,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M09",681.261,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M09",245.451,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M09",444.837,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M09",690.289,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M09",245.451,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M09",356.972,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M09",78.838,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M09",9.027,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M09",690.289,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M09",245.451,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M09",141.954,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M09",110.31,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M09",104.708,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M09",78.838,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M09",9.027,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M08",712.883,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M08",703.21,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M08",249.697,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M08",463.187,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M08",712.883,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M08",249.697,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M08",372.32,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M08",81.193,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M08",9.674,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M08",712.883,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M08",249.697,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M08",145.557,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M08",118.73,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M08",108.034,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M08",81.193,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M08",9.674,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M07",702.04,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M07",692.553,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M07",253.79,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M07",448.25,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M07",702.04,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M07",253.79,,,"Frequency: Monthly",
"Australia","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M07",361.748,,,"Frequency: Monthly",
